job_link,job_title,company_name,company_location,salary,job_type,rating,job_description,searched_job,searched_location
https://www.indeed.com/rc/clk?jk=5736be14c14e00fc&fccid=ab0ef6192557a06f&vjs=3,Senior Statistician- Fully Remote,UCLA,"Remote in Los Angeles, CA",Not available,Not available,4.2,"A record of presentations and publications appropriate for an early-to-mid career research scientist.,The Senior Statistician will also supervise projects done…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=1ba3b03d17b5f645&fccid=3a83feed94647eda&vjs=3,Data Scientist II - (Hybrid),Wescom Credit Union,"Hybrid remote in Pasadena, CA",131513,Full-time,3.7,"The , , II will support Wescom by performing , mining, , cleansing, and aggregation to prepare ,, conduct analysis, identify patterns and…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=b7c9d6c0154051c7&fccid=caed318a9335aac0&vjs=3,"Data Analyst / Sr Data Analyst, LIVE - USDS",TikTok,"Los Angeles, CA",149508,Not available,3.5,"For , Analyst role, 2+ years of experience and for Sr , Analyst role, 3+ years of experience working in , science, content insights, , analytics, or…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=e1d63d284116b9f1&fccid=0b4439b9e8944c36&vjs=3,Postdoc: Remote Sensing Data Analytics for Mapping and Monitoring Global Forest Carbon,JPL/NASA,"Pasadena, CA 91109",Not available,Full-time,4.2,"Required qualifications include experience in quantitative analysis of geospatial ,, machine learning algorithms, and time series analysis.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=e79453bd2fb7b266&fccid=f368300325e8e8bc&vjs=3,"Senior Data Scientist, Ranking, 5 + Years Experience",Snapchat,"Los Angeles, CA 90291",212500,Full-time,3.7,"5+ years of experience using SQL or similar big , querying languages.,Expertise using , modeling skills to identify key product trends and new product…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=a2051fa88451c3c9&fccid=a5b4499d9e91a5c6&vjs=3,"Software Engineer, Quantum Error Correction, Quantum AI",Google,"Los Angeles, CA",Not available,Full-time,4.3,"5 years of experience with software development in C++ and Python, and , structures/algorithms.,We're looking for engineers who bring fresh ideas from all…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=15d5a021f310f8d5&fccid=74540dcd08f53d72&vjs=3,Statistician,UCLA Health,"Los Angeles, CA 90095",82784,Not available,4.0,"Primary job duties include statistical programming, collaborating on , management, , quality control, designing study databases and conducting statistical…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=a69f47761948a8fc&fccid=55d527464532d9ff&vjs=3,Data Science Specialist (Hybrid),The Claremont Colleges Services,"Claremont, CA 91711",65000,Full-time,3.3,"Basic , analysis skills including facility with spreadsheets such as Excel.,Support faculty on the design and execution of data-centered course assignments…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=27fa6ebd8a64ba84&fccid=0471f3a5f9f7f44f&vjs=3,Senior Data Analyst,System1,"Hybrid remote in Los Angeles, CA 90015",Not available,Full-time,4.7,"5+ years of experience in , analysis and visualization of large , sets.,Train and mentor junior , analysts and team members on , analysis techniques…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=9c1b084f898f85d5&fccid=d3d3520998346837&vjs=3,Senior Data Analyst Population Health,UnitedHealth Group,"El Segundo, CA 90245",100450,Full-time,3.6,"Develop all , and , tools needed to support and track specialty initiatives and expansion of business needs.,Join us to start Caring.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=0cad8755ee12e614&fccid=ed4afa4f36eac6c9&vjs=3,Lead Data Scientist,Glo,"Los Angeles, CA",Not available,Full-time,4.2,"Manage , Engineer and mentor junior , ,, providing guidance on best practices.,Ensure , quality and integrity in modeling by working with data…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=45e308d8b617370a&fccid=9e215d88a6b33622&vjs=3,"Artificial Intelligence Leader, Life Sciences - SFL Scientific",Deloitte,"Los Angeles, CA 90013",Not available,Full-time,3.9,"Made up of experienced AI strategists, , ,, and AI engineers, they serve as trusted advisors to executives, helping them understand and evaluate new…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=512c71f7b796b927&fccid=3ed0572c448b2368&vjs=3,Data Scientist,Intone Networks,"Los Angeles, CA",Not available,Contract,4.2,"We are seeking an experienced , science individual contributor to enable deep insights and capabilities to our clients through advanced analytics and machine…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=66fd75da7f6b7f91&fccid=f17224c64cb3c16b&vjs=3,Senior Marketing Data Analyst (Remote),AuditBoard,"Remote in Los Angeles, CA",Not available,Not available,Not available,"Mentor and train other team members in the usage of , visualization tools, manipulation of ,, and other best practices.,Why This Role is Exciting.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=705766c68791390d&fccid=fdb210f6a49b1c13&vjs=3,"Executive Director, Data Science",Warner Bros. Discovery,"Burbank, CA 91505",118700,Full-time,4.0,"Strong proficiency working in relational databases and big-data systems to aggregate, organize, and prepare , for analysis.,How We Get Things Done….", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=e2201a140c080084&fccid=74540dcd08f53d72&vjs=3,Senior Statistician,UCLA Health,"Los Angeles, CA 90095",100400,Not available,4.0,"Proficiency in coding, , file management and , analysis in R •Great attention to detail, strong analytical skills, ability to prioritize multiple tasks,…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=15dacdce1c3c7ae0&fccid=c490477914946a32&vjs=3,Balboa - Senior Data Scientist,Ameris Bank,"Costa Mesa, CA 92626",120469,Full-time,3.2,"5+ years working with , warehouse(s) and , marts.,5+ years of experience with building dashboards and , visualizations.,41 CFR 60-1.35(c).", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=28c69f4ce2356754&fccid=dd616958bd9ddc12&vjs=3,ML Engineer,Raya App,"Remote in Los Angeles, CA",Not available,Full-time,Not available,"Collaboration and Communication: Work closely with product managers, , ,, and other stakeholders to understand business needs and deliver impactful…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=9cbd7e86a9035aac&fccid=77426fa86bb11d7c&vjs=3,"Director, Data Science & Advanced Analytics",Abbott Laboratories,"Sylmar, CA",204000,Full-time,3.9,"Strong understanding of , analytics, structured and unstructured , analysis, predictive modeling techniques, and , visualization as well as a good…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=8f814495f68d9cec&fccid=b7e7efa26e231689&vjs=3,Scorekeeper (Statistician),Los Angeles Hoopz,"Los Angeles, CA",20800,Part-time,Not available,"Job Description: Arrive Fifteen (15) minutes prior to tip-off of scheduled game.,Maintain an accurate account of all processes associated with the game.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=f3da6944e03a1d39&fccid=9e215d88a6b33622&vjs=3,Artificial Intelligence Business Development Leader - SFL Scientific,Deloitte,"Los Angeles, CA 90013",Not available,Full-time,3.9,"Support an interdisciplinary team of , ,, engineers, and solution architects to achieve technical delivery objectives and real-world AI deployment.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=6189b7effb1fcc96&fccid=f368300325e8e8bc&vjs=3,"Research Scientist, Natural Language Processing",Snapchat,"Los Angeles, CA 90291",181000,Full-time,3.7,"Experience with large-scale , collection and annotation best practices.,Proven experience with natural language processing, including textual , processing…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=c3f1a81c952be38c&fccid=699f2e990e95e8eb&vjs=3,Data Science Advisor [HYBRID],"217,900","Irwindale, CA 91702",Not available,Full-time,3.9,"In this job, you will join a team of , engineers and , , in the Customer Analytics group to generate customer insights and help improve customer…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=2630e6c817bb0ef7&fccid=7455773bace145da&vjs=3,Statistician I,USC,"Los Angeles, CA",96513,Not available,4.1,"Conduct , harmonization and analysis on longitudinal and cross-sectional , sets;,Assist in interpretation of large epidemiologic , sets;", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=7b9847ea626ecdd4&fccid=fdb210f6a49b1c13&vjs=3,Principal Data and ML Engineer,Warner Bros. Discovery,"Culver City, CA",246500,Full-time,4.0,"Work closely with your team to architect and implement various capabilities and , products which include , marts, , integration with Ad Server and/or…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=8f2a350bdc6b3a10&fccid=77426fa86bb11d7c&vjs=3,Sr. Data Analyst,Abbott Laboratories,"Sylmar, CA",123100,Full-time,3.9,"Works on problems of diverse scope where analysis of , requires evaluation of identifiable factors.,Experience with SAP source , and reporting tools (HANA…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=ca9bc8cf23b12035&fccid=8921eefe52b6fa61&vjs=3,Statistical Research Programmer – Level 1,RAND Corporation,"Los Angeles, CA",88200,Full-time,3.7,"Assist with , and information gathering for targeted variables in an established systematic fashion by cleaning and organizing ,, completing routine data…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=289a7d116811e2cb&fccid=77426fa86bb11d7c&vjs=3,"Program Manager, Real-World Evidence and Data Science",Abbott Laboratories,"Sylmar, CA",156400,Full-time,3.9,"Coordinate timely acquisition of , and other materials across multiple medical device portfolios, including preparation of , use agreements and amendments…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=401d2d2c60c5e464&fccid=48ecd526e3aa3225&vjs=3,Senior Manager Data Science,Kaiser Permanente,"Burbank, CA 91504",177820,Full-time,4.1,"Manages , preparation for analytic efforts by integrating and consolidating ,; ensuring , quality and accuracy; approving process improvements and…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=57e9512e3e80fcd7&fccid=9e68c7dc9642eb81&vjs=3,Senior Data Scientist,First American Financial Corporation,"Remote in Santa Ana, CA",168300,Full-time,3.8,"Optimize model and , performance in terms of reduced computation time and cost.,Strong experience in building end-to-end , pipelines, model performance…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=0ece2d0d0b25c86a&fccid=9e215d88a6b33622&vjs=3,Data Science Program Manager - SFL Scientific,Deloitte,"Los Angeles, CA 90013",Not available,Full-time,3.9,"Previous experience in a technical role such as a , ,, solutions architect, machine learning engineer, AI consultant, etc.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=fbd31dc8eeb922cc&fccid=f368300325e8e8bc&vjs=3,"Product Manager, Content Understanding and Machine Learning",Snapchat,"Los Angeles, CA 90291",181000,Full-time,3.7,"A team player who can build trust with engineers, , science and other cross-functional teams.,5+ years of experience in a product management, engineering, or…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=1420936ce0c0517f&fccid=699f2e990e95e8eb&vjs=3,"Statistician, Advisor [HYBRID]","193,900","Rosemead, CA 91771",Not available,Full-time,3.9,"Facilitate selection and preparation of , to be used for specific use cases by identifying what , is available and relevant to compliance.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=c8b94287fb343811&fccid=caed318a9335aac0&vjs=3,"Tech Lead Manager - Machine Learning, TikTok Social",TikTok,"Los Angeles, CA",269800,Not available,3.5,"Demonstrate 3+ years of successful leadership in managing a Machine Learning Engineering team, with a proven track record of consistently constructing data…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=61fd36111e0e9a33&fccid=b27e6fc6d7424c31&vjs=3,"Senior Staff Analyst, Functioning as a Supervising Data Scientist, JCOD",Heluna Health,"Los Angeles, CA 90012",120918,Full-time,3.7,"JCOD seeks candidates with strong , management, analysis, and communication skills to lead the division’s work to assess program implementation and build…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=ccc0dd8a221b3c15&fccid=9e68c7dc9642eb81&vjs=3,Senior Data Analyst,First American Financial Corporation,"Remote in Santa Ana, CA",110000,Full-time,3.8,"Ability to use , visualization tools and methods in performing , quality reviews.,Proven working experience in , discovery, , cleansing, validation,…", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=1b7b0e3bfe72f74b&fccid=48ecd526e3aa3225&vjs=3,Statistician and Psychometrician- School Of Medicine,Kaiser Permanente,"Pasadena, CA",162270,Full-time,4.1,"Data sources may include , derived from electronic health records or other administrative sources, survey ,, and available national , sets.", Data Scientist,Los Angeles
https://www.indeed.com/rc/clk?jk=30692688e83c20bc&fccid=4f514c35c6df91ea&vjs=3,Data Engineer - R&D Informatics,Terray Therapeutics,"Pasadena, CA",120000,Not available,Not available,"Design and implement new dashboards and user interfaces to help our wet-lab and computational , access and analyze their data.", Data Scientist,Los Angeles
